Hospital NPI,Hospital Name,Hospital Street Address,Hospital City,Hospital State,Hospital Postal Code
1447282934,"AURORA HEALTH CARE, INC.",750 W VIRGINIA ST,MILWAUKEE,WI,532041539
1427080472,"CERTIFIED SURGICAL ASSISTANTS PA,INC.",119 OAKFIELD DR,BRANDON,FL,335115779
1295767689,DELTA MEMORIAL HOSPITAL,811 HWY 65 SOUTH,DUMAS,AR,71639
1770515165,BACHARACH INSTITUTE FOR REHABILITATION INC,61 WEST JIMMIE LEEDS ROAD,POMONA,NJ,082400723
1851323240,"LAKESIDE HOSPITAL AT BASTROP, LTD",3201 HIGHWAY 71 E,BASTROP,TX,786025126
1760414783,YAUCO HEALTHCARE CORPORATION,CARR 128 K.M 1.0,YAUCO,PR,00698
1811929151,"SAINT FRANCIS HOSPITAL - BARTLETT, INC.",2986 KATE BOND RD,BARTLETT,TN,381334003
1417989773,KALEIDA HEALTH,1540 MAPLE RD,WILLIAMSVILLE,NY,142213647
1134151137,"HARRISON COMMUNITY HOSPITAL, INC.",951 E MARKET ST,CADIZ,OH,439079799
1134151343,"UNITED HEALTH SERVICES HOSPITALS, INC.",10-42 MITCHELL AVE,BINGHAMTON,NY,139031617
1114959327,"UNITED HEALTH SERVICES HOSPITALS, INC.",20 MITCHELL AVE,BINGHAMTON,NY,13903
1922030154,HEALTH MART OF GUEYDAN INC,200 MAIN ST,GUEYDAN,LA,705423530
1962435792,HOUSTON HOSPITALS INC,1601 WATSON BLVD,WARNER ROBINS,GA,31093
1194757369,ROSEBUD INDIAN HEALTH SERVICE,400 SOLDIER CREEK ROAD,ROSEBUD,SD,575700400
1881626075,MISSION HOSPITAL INC,509 BILTMORE AVE,ASHEVILLE,NC,288014601
1134152986,NATIONWIDE CHILDREN'S HOSPITAL,700 CHILDRENS DR,COLUMBUS,OH,432052664
1255363313,SOUTHWEST ANESTHESIA - SERVICE OF COMANCHE COUNTY MEMORIAL HOSPITAL,3401 W GORE BLVD,LAWTON,OK,735056332
1437181518,HARDIN MEMORIAL HOSPITAL,921 E FRANKLIN ST,KENTON,OH,43326
1972535052,OHIOHEALTH CORPORATION,5100 W BROAD ST,COLUMBUS,OH,432281607
1932131141,"UNITED HEALTH SERVICES HOSPITALS, INC",10-42 MITCHELL AVE,BINGHAMTON,NY,139031617
1790718542,"ASPIRUS EAGLE RIVER HOSPITAL, INC",201 HOSPITAL RD,EAGLE RIVER,WI,545218835
1699707539,EUREKA SPRINGS HOSPITAL,24 NORRIS ST,EUREKA SPRINGS,AR,726323541
1043242159,MERCY HOSPITAL SPRINGFIELD,1235 E CHEROKEE ST,SPRINGFIELD,MO,658042203
1629000740,SAINT FRANCIS MEDICAL CENTER,211 SAINT FRANCIS DR,CAPE GIRARDEAU,MO,63703
1639101751,MASSACHUSETTS EYE AND EAR INFIRMARY,243 CHARLES ST,BOSTON,MA,021143096
1336172105,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,1301 PENNSYLVANIA AVE,FORT WORTH,TX,761042122
1790717650,"BRIGHAM & WOMENS HOSPITAL, INC.",75 FRANCIS ST,BOSTON,MA,021156110
1295767333,LAKELAND SPECIALTY HOSPITAL AT BERRIEN CENTER,6418 DEANS HILL RD,BERRIEN CENTER,MI,491029750
1356373302,OCONTO HOSPITAL & MEDICAL CENTER INC,820 ARBUTUS AVE,OCONTO,WI,54153
1851323836,FAYETTE MEDICAL CENTER,1653 TEMPLE AVE N,FAYETTE,AL,35555
1104858125,MOUNT SINAI COMMUNITY FOUNDATION,1501 S CALIFORNIA AVE,CHICAGO,IL,606081732
1386676799,COMMUNITY BEHAVIORAL HEALTH HOSPITAL ALEXANDRIA,1610 8TH AVEUNE EAST,ALEXANDRIA,MN,56308
1194757500,"COX-MONETT HOSPITAL, INC.",1000 E HIGHWAY 60,MONETT,MO,657088258
1508899204,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,108 DENVER TRL,AZLE,TX,760203614
1346273943,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,278704914
1407889991,ST. MICHAEL'S HOSPITAL,425 ELM ST N,SAUK CENTRE,MN,563781010
1922031541,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILLE,411 N BELKNAP ST,STEPHENVILLE,TX,764013415
1679506174,EAST TEXAS MEDICAL CENTER CLARKSVILLE,3000 W MAIN ST,CLARKSVILLE,TX,754263371
1366475873,AMI/HTI TARZANA ENCINO JOINT VENTURE,18321 CLARK ST,TARZANA,CA,913563501
1417980202,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST FORT WORTH,6100 HARRIS PKWY,FORT WORTH,TX,761324101
1871526392,"THE SUMMIT OF CENTRAL FLORIDA, INC.",700 E WELCH RD,APOPKA,FL,327122921
1730112251,FAIRVIEW HOSPITAL,29 LEWIS AVE,GREAT BARRINGTON,MA,012301713
1194758623,BHC ALHAMBRA HOSPITAL INC,4619 ROSEMEAD BLVD,ROSEMEAD,CA,917701478
1902839707,"TENET HEALTHSYSTEM HOSPITALS DALLAS, INC.",4343 N JOSEY LN,CARROLLTON,TX,750104603
1548293343,DANBURY HOSPITAL,24 HOSPITAL AVE,DANBURY,CT,068106099
1396778197,"TWIN CITIES COMMUNITY HOSPITAL, INC.",1100 LAS TABLAS RD,TEMPLETON,CA,934659704
1558394361,"USC UNIVERSITY HOSPITAL, INC.",1500 SAN PABLO ST,LOS ANGELES,CA,900335313
1588697296,"WEST BOCA MEDICAL CENTER, INC.",21644 STATE ROAD 7,BOCA RATON,FL,334281842
1568495273,"SOLIS HEALTHCARE, LP",225 NEWTOWN RD,WARMINSTER,PA,189745221
1124051834,BAMBERG COUNTY MEMORIAL HOSPITAL,509 NORTH ST,BAMBERG,SC,290031330
1912930488,BAYAMON MEDICAL CENTER CORP,CARRETERA NO. 2,BAYAMON,PR,00959
1285667931,"BRONSON -VICKSBURG HOSPITAL, INC.",13326 N BOULEVARD ST,VICKSBURG,MI,490971514
1467485003,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,461401270
1881627438,"AURORA PSYCHIATRIC HOSPITAL, INC.",1220 DEWEY AVE,WAUWATOSA,WI,53213
1255364923,CHICKASAW NATION DIVISION OF HEALTH,1921 STONECIPHER BLVD,ADA,OK,748203439
1326071093,FIRST HOSPITAL CORPORATION OF VIRGINIA BEACH,1100 FIRST COLONIAL RD,VIRGINIA BEACH,VA,234542403
1215960984,GREATER LOS ANGELES HEALTH CARE SYSTEM,11301 WILSHIRE BLVD,LOS ANGELES,CA,900731003
1396778064,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,201 WALLS DR,CLEBURNE,TX,760334007
1902839673,ADENA HEALTH SYSTEM,272 HOSPITAL RD,CHILLICOTHE,OH,456019031
1023041670,SAINT JOSEPH MERCY SALINE HOSPITAL,400 W RUSSELL ST,SALINE,MI,481761183
1093748642,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,620 BYRON RD,HOWELL,MI,488431002
1215960901,GREENFIELD AREA MEDICAL CENTER,550 MIRABEAU ST,GREENFIELD,OH,451231617
1124051701,HHC POPLAR SPRINGS LLC.,350 POPLAR DR,PETERSBURG,VA,238059367
1578596904,PRATT REGIONAL MEDICAL CENTER CORPORATION,200 COMMODORE ST,PRATT,KS,671242903
1629001748,WEST WHARTON COUNTY HOSPITAL DISTRICT,303 SANDY CORNER RD,EL CAMPO,TX,774379535
1689607707,BETH ISRAEL DEACONESS MEDICAL CENTER,110 FRANCIS ST,BOSTON,MA,022155501
1760415939,ADVENTIST GLENOAKS HOSPITAL,701 WINTHROP AVE,GLENDALE HEIGHTS,IL,601391405
1265465439,ADVENTIST MIDWEST HEALTH,120 N OAK ST,HINSDALE,IL,605213829
1295768232,CENTRO MEDICO DEL TURABO INC.,100 LUIS MUNOZ MARIN AVE,CAGUAS,PR,00725
1316970593,FAYETTEVILLE VA HOSPITAL,2300 RAMSEY ST,FAYETTEVILLE,NC,283013856
1598798787,MAINEHEALTH,123 ANDOVER RD,WESTBROOK,ME,040923848
1285667493,WEST PENN ALLEGHENY HEALTH SYSTEM INC.,320 E NORTH AVE,PITTSBURGH,PA,152124756
1255364477,GULF COAST VAMC,400 VETERANS AVE,BILOXI,MS,395312410
1790718914,DEPARTMENT OF VETERANS AFFAIRS,1030 JEFFERSON AVE,MEMPHIS,TN,381042127
1639102098,"HAWAII MEDICAL CENTER, LLC",2230 LILIHA ST,HONOLULU,HI,968171646
1467485680,TEXARKANA BEHAVIORAL ASSOCIATES LC,801 ARKANSAS BLVD,TEXARKANA,AR,718542107
1407889652,ADVENTIST MIDWEST HEALTH,5101 WILLOW SPRINGS RD,LA GRANGE,IL,605252600
1861425159,LUZERNE WYOMING COUNTY MENTAL HEALTH CENTER #1,562 WYOMING AVE,KINGSTON,PA,187043721
1942233234,MAHNOMEN HEALTH CENTER,414 W JEFFERSON AVE,MAHNOMEN,MN,565574912
1699708743,EAST MORGAN COUNTY HOSPITAL,2400 EDISON ST,BRUSH,CO,807231640
1417980566,MCKEE MEDICAL CENTER,2000 BOISE AVE,LOVELAND,CO,805385006
1992738959,FISHER-TITUS MEDICAL CENTER,272 BENEDICT AVE,NORWALK,OH,448572374
1891728192,O'CONNOR HOSPITAL,460 ANDES RD,DELHI,NY,137537407
1508899816,FERRY COUNTY PUBLIC HOSPITAL DISTRICT NO 1,36 KLONDIKE RD,REPUBLIC,WA,991669701
1306879614,"CLARK REGIONAL MEDICAL CENTER, INC",1107 W LEXINGTON AVE,WINCHESTER,KY,403911169
1851324164,"SHEPPARD PRATT HEALTH SYSTEM, INC.",7220 DISCOVERY DRIVE,ELKRIDGE,MD,21075
1053344119,MC HOSPITAL LLC,875 8TH ST NE,MASSILLON,OH,446468503
1093748162,OGLETHORPE OF PORT ST LUCIE LLC,2550 SE WALTON RD,PORT ST LUCIE,FL,349527168
1942233028,GREENE MEMORIAL HOSPITAL,3371 KEMP RD,BEAVERCREEK,OH,454312514
1598798811,SAN FRANCISCO HEALTH SYSTEM INC,371 DE DIEGO AVE,SAN JUAN,PR,00923
1326071416,MERCY JEANNETTE HOSPITAL,600 JEFFERSON AVE,JEANNETTE,PA,156442539
1194758284,BANNER BAYWOOD MEDICAL CENTER,6644 E BAYWOOD AVE,MESA,AZ,852061747
1720011810,BANNER DESERT MEDICAL CENTER,1400 S DOBSON RD,MESA,AZ,852024707
1235162645,NORCAL HEALTHCONNECT LLC,400 N. MCDOWELL BLVD,PETALUMA,CA,94954
1134152549,"ST. JOSEPH HEALTH NORTHERN CALIFORNIA, LLC",1165 MONTGOMERY DR,SANTA ROSA,CA,95405
1669405072,ST LUKES QUAKERTOWN HOSPITAL,3000 ST LUKES DR,QUAKERTOWN,PA,189511696
1548293954,ST. LUKE'S HOSPITAL,1736 W HAMILTON ST,ALLENTOWN,PA,181045656
1437182847,"THE CARBON-SCHUYLKILL COMMUNITY HOSPITAL, INC.",360 W RUDDLE ST,COALDALE,PA,182181027
1134152234,LIFECARE HOSPITALS OF DAYTON INC,4000 MIAMISBURG CENTERVILLE RD,MIAMISBURG,OH,453427615
1215960315,HENDRY COUNTY HOSPITAL AUTHORITY,524 W SAGAMORE AVE,CLEWISTON,FL,334403514
1720011828,PARKSIDE BEHAVIORAL HEALTHCARE ACQUISITION INC,349 OLDE RIDENOUR RD,COLUMBUS,OH,432302528
1104859131,HOLY NAME MEDICAL CENTER INC.,718 TEANECK RD,TEANECK,NJ,076664245
1275566200,BANNER ESTRELLA MEDICAL CENTER,9201 W THOMAS RD,PHOENIX,AZ,850373332
1841224870,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 E MCDOWELL RD,PHOENIX,AZ,850062612
1366476079,HUGGINS HOSPITAL,240 SOUTH MAIN STREET,WOLFEBORO,NH,03894
1891729828,BANNER MESA MEDICAL CENTER,1010 N COUNTRY CLUB DR,MESA,AZ,852013309
1619901642,BRISTOL HOSPITAL INCORPORATED,41 BREWSTER RD,BRISTOL,CT,060110977
1154355188,BANNER THUNDERBIRD MEDICAL CENTER,5555 W THUNDERBIRD RD,GLENDALE,AZ,853064622
1215961248,BANNER HEART HOSPITAL,6750 E BAYWOOD AVE,MESA,AZ,852061749
1851325880,KEYSTONE CHARLOTTE LLC,1715 SHARON RD W,CHARLOTTE,NC,282105663
1124052162,CITIZENS MEDICAL CENTER COUNTY OF VICTORIA,2701 HOSPITAL DR,VICTORIA,TX,779015748
1356375307,KITTITAS COUNTY PUBLIC HOSPITAL DIST 1,603 S. CHESTNUT ST,ELLENSBURG,WA,98926
1831123702,"JOHN H. STROGER, JR HOSPITAL OF COOK COUNTY",1901 W HARRISON ST,CHICAGO,IL,606123714
1831123819,"LIFECARE HOSPITALS OF MILWAUKEE, INC",2400 GOLF RD,PEWAUKEE,WI,530725590
1134153125,ALLIANCE MEDICAL ASSOCIATES INC,200 E STATE ST,ALLIANCE,OH,446014936
1306870399,TEXAS HEALTH HARRIS METHODIST HOSPITAL HURST-EULESS-BEDFORD,2717 TIBBETS DRIVE,BEDFORD,TX,760226913
1194759183,LIFECARE HOSPITALS OF NORTH CAROLINA LLC,1031 NOELL LN,ROCKY MOUNT,NC,278041761
1174557557,LIFECARE HOSPITALS OF PITTSBURGH,225 PENN AVENUE,PITTSBURGH,PA,152212173
1891729802,REGINA MEDICAL CENTER,1175 NININGER RD,HASTINGS,MN,550331056
1609800614,GREAT LAKES SPECIALTY HOSPITAL - OAK LLC,200 JEFFERSON AVE SE,GRAND RAPIDS,MI,495034502
1295769214,SAN ANTONIO SPECIALTY HOSPITAL LTD,8902 FLOYD CURL DR,SAN ANTONIO,TX,782401681
1699709576,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,129835644
1952335978,NEXTCARE SPECIALTY HOSPITAL OF DENVER INC,1690 MEADE STREET,DENVER,CO,802041552
1437183357,"LIFECARE HOSPITALS OF NORTHERN NEVADA, INC",10101 DOUBLE R BLVD,RENO,NV,895215931
1730113663,LIFECARE HOSPITALS OF SOUTH TEXAS INC,2001 S M ST,MCALLEN,TX,785031551
1013941780,COVENANT LONG-TERM CARE LLC,3815 20TH STREET,LUBBOCK,TX,794101203
1700810637,LIVING HOPE HEALING WATERS,1000 PINE ST,TEXARKANA,TX,755015100
1336173269,PROVIDENCE HEALTH SYSTEM - SOUTHERN CALIFORNIA,501 S BUENA VISTA ST,BURBANK,CA,915054809
1962436683,BAY PINES VA HEALTH CARE SYSTEM,"10,000 BAY PINES BLVD",BAY PINES,FL,33744
1689608341,DAVID GRANT MEDICAL CENTER,101 BODIN CIR,TRAVIS AFB,CA,945351809
1104850700,UNITED MEDICAL HEALTHCARE INC,15717 BELLE DR,HAMMOND,LA,704031439
1265466957,THE GETTYSBURG HOSPITAL,147 GETTYS STREET,GETTYSBURG,PA,17325
1760416614,WILFORD HALL MEDICAL CENTER,2200 BERGQUIST DR STE 1,LACKLAND A F B,TX,782369908
1376577247,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVE,ALBANY,NY,122083412
1548294424,TUBA CITY REGIONAL HEALTH CARE CORPORATION,167 NORTH MAIN STREET,TUBA CITY,AZ,860450600
1235163874,CHESAPEAKE HOSPITAL CORPORATION,101 HARRIS RD,KILMARNOCK,VA,22482
1396779948,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,752314426
1033143920,"TENET HEALTHSYSTEM SL, INC.",3635 VISTA AVE,SAINT LOUIS,MO,631102539
1376577262,"TENET HEALTHSYSTEM SL, INC.",3635 VISTA AVE,SAINT LOUIS,MO,631102539
1689608150,UNIVERSITY OF CALIFORNIA IRVINE,101 THE CITY DR S,ORANGE,CA,928683201
1760415731,ASHLAND HOSPITAL DISTRICT #3,625 KENTUCKY ST,ASHLAND,KS,678313199
1750314720,MORRIS COUNTY HOSPITAL,600 N WASHINGTON ST,COUNCIL GROVE,KS,668461422
1265465249,DEPARTMENT OF VETERANS AFFAIRS,4801 E LINWOOD BLVD,KANSAS CITY,MO,641282226
1306870910,ST LUKES BEHAVIORAL HOSPITAL LP,1800 E VAN BUREN ST,PHOENIX,AZ,850063742
1598798597,ST. TAMMANY PARISH HOSPITAL SERVICE DISTRICT NO 1,1202 S TYLER ST,COVINGTON,LA,704332330
1083648810,CITY & COUNTY OF SAN FRANCISCO,1001 POTRERO AVE,SAN FRANCISCO,CA,941103518
1790719524,THE BROOKLYN HOSPITAL CENTER,121 DEKALB AVE,BROOKLYN,NY,112015425
1609800432,THE BROOKLYN HOSPITAL CENTER,121 DEKALB AVE,BROOKLYN,NY,112015425
1326072158,THE BROOKLYN HOSPITAL CENTER,121 DEKALB AVE,BROOKLYN,NY,112015425
1427082957,"ST. MARY'S HEALTH, INC.",3700 WASHINGTON AVE,EVANSVILLE,IN,477500001
1174557763,AMY WEHRMAN,19269 W 53RD LOOP,GOLDEN,CO,804032161
1730113341,BOWLING GREEN-WARREN COUNTY COMMUNITY HOSPITAL CORPORATION,1100 BROOKHAVEN RD,FRANKLIN,KY,421342746
1013941806,BOONEVILLE COMMUNITY HOSPITAL,880 W. MAIN ST.,BOONEVILLE,AR,72927
1407880909,HENRY COUNTY HOSPITAL INC,1600 E RIVERVIEW AVE,NAPOLEON,OH,435459805
1922032424,"SACRED HEART HEALTH SYSTEM, INC.",5151 N 9TH AVE,PENSACOLA,FL,325048721
1578597993,THE JOHNS HOPKINS HOSPITAL,600 N WOLFE ST,BALTIMORE,MD,212871604
1134153554,WEED ARMY COMMUNITY HOSPITAL,21333 MAIN ST,BARSTOW,CA,923119747
1447284898,MERCY HOSPITAL LEBANON,100 HOSPITAL DR,LEBANON,MO,65536
1184659229,"RIDGEVIEW PSYCHIATRIC HOSPITAL AND CENTER, INC.",240 W TYRONE RD,OAK RIDGE,TN,378306517
1205860335,INDIANA UNIVERSITY HEALTH BLOOMINGTON INC,2651 E DISCOVERY PKWY,BLOOMINGTON,IN,474089059
1831123942,"MONROE HOSPITAL, LLC",4011 S MONROE MEDICAL PARK BLVD,BLOOMINGTON,IN,474034011
1689609513,"DUBUIS HEALTH SYSTEM, INC",13190 S OUTER 40,CHESTERFIELD,MO,630175917
1093740128,LESTER E COX MEDICAL CENTERS,3801 S NATIONAL AVE,SPRINGFIELD,MO,658075210
1144255159,FRICK HOSPITAL,508 S CHURCH ST,MT PLEASANT,PA,15666
1861427999,SAINTS MEDICAL CENTER,220 PAWTUCKET ST,LOWELL,MA,018543573
1508891649,PALM DRIVE HEALTH CARE DISTRICT,501 PETALUMA AVE,SEBASTOPOL,CA,954724215
1730114836,EAST TEXAS MEDICAL CENTER-CLARKSVILLE,3000 W MAIN ST,CLARKSVILLE,TX,754263371
1588699599,BLADEN COUNTY HOSPITAL,501 S POPLAR ST,ELIZABETHTOWN,NC,283379375
1518992221,ACADIA-ST. LANDRY HOSPITAL SERVICE DISTRICT,810 S BROADWAY ST,CHURCH POINT,LA,705254402
1386678431,"CITIZENS MEDICAL CENTER, INC.",100 E COLLEGE DR,COLBY,KS,677013702
1194750232,COXHEALTH,3801 S NATIONAL AVE,SPRINGFIELD,MO,658075210
1063447159,EAST TEXAS MEDICAL CENTER CLARKSVILLE,3000 W MAIN ST,CLARKSVILLE,TX,754263371
1629003470,IROQUOIS MEMORIAL HOSPITAL AND RESIDENT HOME,200 E FAIRMAN AVE,WATSEKA,IL,609701644
1396770004,HOSPITAL AUTHORITY OF WASHINGTON COUNTY,610 SPARTA RD,SANDERSVILLE,GA,310821860
1104851849,DIVINE PROVIDENCE HOSPITAL OF THE SISTERS OF CHRISTIAN CHARITY,1100 GRAMPIAN BLVD,WILLIAMSPORT,PA,177011909
1053346759,MERITUS MEDICAL CENTER INC,11110 MEDICAL CAMPUS RD,HAGERSTOWN,MD,217426700
1760417646,FANNIN COUNTY HOSPITAL AUTHORITY,504 LIPSCOMB ST,BONHAM,TX,754184028
1023043619,KEESLER MEDICAL CENTER,301 FISHER ST,BILOXI,MS,395342508
1962437681,HOSPITAL SERVICE DISTRICT 1 OF EAST BATON ROUGE PARISH,6300 MAIN ST,ZACHARY,LA,707914037
1306871223,"SOUTHCOAST HOSPITALS GROUP, INC",363 HIGHLAND AVE,FALL RIVER,MA,027203703
1295769537,GOODING COUNTY HOSPITAL DISTRICT,1120 MONTANA ST,GOODING,ID,833301858
1558396390,VA MEDICAL CENTER,13000 BRUCE B DOWNS BLVD,TAMPA,FL,336124745
1477587632,PROVIDENCE HEALTH SYSTEM - SOUTHERN CALIFORNIA,15031 RINALDI ST,MISSION HILLS,CA,91345
1336173590,"THE REGIONAL HEALTH SYSTEM OF ACADIANA, LLC",4600 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,705086902
1952335127,VETERAN'S AFFAIRS MEDICAL CENTER,3350 VIA LA JOLLA,SAN DIEGO,CA,921610001
1689608853,JACKSON MADISON COUNTY GENERAL HOSPITAL,650 NUCKOLLS RD,BOLIVAR,TN,380081532
1346274537,EPISCOPAL HEALTH SERVICES INC,327 BEACH 19TH ST,FAR ROCKAWAY,NY,116914423
1881628097,"LAFAYETTE PHYSICAL REHABILITATION HOSPITAL, LLC",307 POLLY LANE,LAFAYETTE,LA,70508
1114951324,"PATIENTS CHOICE MEDICAL CENTER OF HUMPHREYS COUNTY, LLC",500 C C RD,BELZONI,MS,390383806
1841224060,LIFECARE HOSPITALS OF NORTH TEXAS LP,1950 RECORD CROSSING RD,DALLAS,TX,752356223
1518991744,MCLAREN THUMB REGION,1100 S VAN DYKE RD,BAD AXE,MI,484139615
1528093697,"DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER, VA LONG BEACH HEALTHCAR",5901 E 7TH ST,LONG BEACH,CA,908225201
1487689402,LEWIS COUNTY,7785 N STATE ST,LOWVILLE,NY,133671229
1972538783,DVA,421 N MAIN ST,LEEDS,MA,010539764
1114952975,MEDICINE LODGE MEMORIAL HOSPITAL,701 N WALNUT ST,MEDICINE LODGE,KS,671041018
1811912009,FORREST CITY ARKANSAS HOSPITAL COMPANY LLC,1601 NEWCASTLE RD,FORREST CITY,AR,72335
1609801976,UPMC WILLIAMSPORT,700 HIGH ST,WILLIAMSPORT,PA,177013198
1447275664,RHSC EL PASO INC,1740 CURRIE DRIVE,EL PASO,TX,79902
1346275856,BRONSON SOUTH HAVEN HOSPITAL,955 S BAILEY AVE,SOUTH HAVEN,MI,490909701
1780609925,JERSEY COMMUNITY HOSPITAL,400 MAPLE SUMMIT RD,JERSEYVILLE,IL,620522028
1023033263,CHARISMA HOME HEALTHCARE INC,415 WEAVER ST,CEDAR HILL,TX,751042856
1841215985,WELLSTONE REGIONAL HOSPITAL ACQUISITION LLC,2700 VISSING PARK RD,JEFFERSONVILLE,IN,471305989
1790700904,JOHNS HOPKINS BAYVIEW MEDICAL CENTER INC,4940 EASTERN AVE,BALTIMORE,MD,212242735
1679508816,BOONE COUNTY HEALTH CENTER,723 W FAIRVIEW ST,ALBION,NE,686201767
1023043270,BOONE COUNTY HEALTH CENTER,723 W FAIRVIEW ST.,ALBION,NE,686201767
1396760542,LIVINGSTON REGIONAL HOSPITAL LLC,315 OAK ST,LIVINGSTON,TN,385701728
1508881731,MILLCREEK COMMUNITY HOSPITAL,5515 PEACH ST,ERIE,PA,165092603
1700801909,TENET HOSPITALS LIMITED,2001 N OREGON ST,EL PASO,TX,799023320
1497770697,"CENTRO MEDICO DEL TURABO, INC.",CALLE SANTA CRUZ #70,BAYAMON,PR,00960
1518982628,"SPOONER HEALTH SYSTEM, INC.",1280 CHANDLER DR,SPOONER,WI,548012202
1952326977,"AMISUB (SFH), INC.",5959 PARK AVE,MEMPHIS,TN,381195200
1497770424,CONWAY REGIONAL MEDICAL CENTER INC,2302 COLLEGE AVE,CONWAY,AR,720346297
1124043153,WAVERLY HEALTH CENTER,312 9TH ST SW,WAVERLY,IA,506772929
1588689517,WALTER REED ARMY MEDICAL CENTER,6900 GEORGIA AVE NW,WASHINGTON,DC,203070003
1922033547,"CHA HOLLYWOOD MEDICAL CENTER, LP",1300 NORTH VERMONT AVE,LOS ANGELES,CA,90027
1639104839,VETERANS ADMINISTRATION WESTERN NEW YORK HEALTHCARE SYSTEM,3495 BAILEY AVE,BUFFALO,NY,142151129
1548295744,"GERALD NEIL KERR, DDS",34800 BOB WILSON DR,SAN DIEGO,CA,921341098
1245255389,SOUTH CAROLINA DEPT OF MENTAL HEALTH ACCOUNTING OFFICE,130 HIGHWAY 252,ANDERSON,SC,296215054
1750316006,CENTRO MEDICO DEL TURABO INC.,404 AVE GENERAL VALERO,FAJARDO,PR,007383901
1376578625,CENTRO MEDICO DEL TURABO INC.,3 CALLE FONT MARTELO,HUMACAO,PR,007913617
1710902903,COOK COUNTY BUREAU OF HEALTH,JOHN H STROGER HOSPITAL COOK COUNTY 1901 W HARRISON ST,CHICAGO,IL,606123714
1003831132,"FROEDTERT SOUTH, INC.",9555 76TH ST,PLEASANT PRAIRIE,WI,531581984
1154346161,ALTRU HEALTH SYSTEM,1200 S COLUMBIA RD,GRAND FORKS,ND,582014036
1487689022,STATE OF CONNECTICUT,500 VINE STREET,HARTFORD,CT,06112
1720013360,STATE OF CONNECTICUT,1635 CENTRAL AVE,BRIDGEPORT,CT,06610
1366477903,STATE OF CONNECTICUT,525 RUSSELL RD,NEWINGTON,CT,06111
1881629434,STATE OF CONNECTICUT,34 PARK STREET,NEW HAVEN,CT,06790
1811922347,"MEMORIAL HOSPITAL, INC.",210 MARIE LANGDON DR,MANCHESTER,KY,409626388
1205851375,ATTENTUS TROY LLC,1330 HIGHWAY 231 S,TROY,AL,360813058
1477588820,CENTRAL TEXAS VETERAN'S HEALTH CARE SYSTEM,1901 S 1ST ST # 122,TEMPLE,TX,765047451
1356366314,LEXINGTON COUNTY HEALTH SERVICES DISTRICT INC,2720 SUNSET BLVD,WEST COLUMBIA,SC,291694810
1669497665,"LIFECARE MANAGEMENT SERVICES, LLC",5340 LEGACY DR,PLANO,TX,750243121
1740215219,JOHN MUIR HEALTH,1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,945983122
1801821376,JOHN MUIR HEALTH,2540 EAST ST,CONCORD,CA,945201906
1215962782,JOHN MUIR BEHAVIORAL HEALTH,2740 GRANT ST,CONCORD,CA,945202265
1487679262,KITTITAS COUNTY PUBLIC HOSPITAL DISTRICT,603 S CHESTNUT ST,ELLENSBURG,WA,98926
1750306437,JACKSON MADISON COUNTY GENERAL HOSPITAL,708 W FOREST AVE,JACKSON,TN,383013901
1194740035,CHARLESTON AREA MEDICAL CENTER,"3200 MACCORKLE AVENUE, SE",CHARLESTON,WV,25304
1316962178,IOWA SPECIALTY HOSPITAL-CLARION,1316 S MAIN ST,CLARION,IA,505252019
1396760153,IOWA SPECIALTY HOSPITAL- CLARION,1316 S MAIN ST,CLARION,IA,505252019
1205851060,IOWA SPECIALTY HOSPITAL- CLARION,1316 S MAIN ST,CLARION,IA,505252019
1669497426,IOWA SPECIALTY HOSPITAL- CLARION,1316 S MAIN ST,CLARION,IA,505252019
1578588331,IOWA SPECIALTY HOSPITAL- CLARION,1316 S MAIN ST,CLARION,IA,505252019
1164447850,PUBLIC HOSPITAL DISTRICT NO 2 SKAGIT COUNTY WASHINGTON,1211 24TH ST,ANACORTES,WA,982212557
1811912405,NASSAU HEALTH CARE CORPORATION,2201 HEMPSTEAD TPKE,EAST MEADOW,NY,115541859
1720003312,NASSAU HEALTH CARE CORPORATION,2201 HEMPSTEAD TPKE,EAST MEADOW,NY,115541859
1639194228,NASSAU HEALTH CARE CORPORATION,2201 HEMPSTEAD TPKE,EAST MEADOW,NY,115541859
